id,createdAt,updatedAt,taxon,referencia,categoria_agrobiodiversidad,subcategoria_agrobiodiversidad,justificacion_subcategoria,comentarios_revision
20682ANGIO,2022-03-03 21:18:04.411+00,2022-03-03 21:18:04.411+00,Chamaedorea affinis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20683ANGIO,2022-03-03 21:18:04.413+00,2022-03-03 21:18:04.413+00,Chamaedorea alternans,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20685ANGIO,2022-03-03 21:18:04.415+00,2022-03-03 21:18:04.415+00,Chamaedorea arenbergiana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20690ANGIO,2022-03-03 21:18:04.416+00,2022-03-03 21:18:04.416+00,Chamaedorea cataractarum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20691ANGIO,2022-03-03 21:18:04.418+00,2022-03-03 21:18:04.418+00,Chamaedorea concolor,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20695ANGIO,2022-03-03 21:18:04.42+00,2022-03-03 21:18:04.42+00,Chamaedorea elatior,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
probando,2022-03-07 19:26:16.972+00,2022-03-07 19:26:16.972+00,hola,,,,,
20696ANGIO,2022-03-03 21:18:04.423+00,2022-03-03 21:18:04.423+00,Chamaedorea elegans,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Semi-domesticada,,
20697ANGIO,2022-03-03 21:18:04.426+00,2022-03-03 21:18:04.426+00,Chamaedorea ernesti-augusti,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20705ANGIO,2022-03-03 21:18:04.429+00,2022-03-03 21:18:04.429+00,Chamaedorea geonomiformis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20706ANGIO,2022-03-03 21:18:04.431+00,2022-03-03 21:18:04.431+00,Chamaedorea glaucifolia,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20708ANGIO,2022-03-03 21:18:04.433+00,2022-03-03 21:18:04.433+00,Chamaedorea hooperiana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20710ANGIO,2022-03-03 21:18:04.435+00,2022-03-03 21:18:04.435+00,Chamaedorea ibarrae,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20712ANGIO,2022-03-03 21:18:04.438+00,2022-03-03 21:18:04.438+00,Chamaedorea keelerorum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20713ANGIO,2022-03-03 21:18:04.441+00,2022-03-03 21:18:04.441+00,Chamaedorea klotzschiana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20714ANGIO,2022-03-03 21:18:04.444+00,2022-03-03 21:18:04.444+00,Chamaedorea lepidota,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20715ANGIO,2022-03-03 21:18:04.447+00,2022-03-03 21:18:04.447+00,Chamaedorea liebmannii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20719ANGIO,2022-03-03 21:18:04.45+00,2022-03-03 21:18:04.45+00,Chamaedorea metallica,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20720ANGIO,2022-03-03 21:18:04.453+00,2022-03-03 21:18:04.453+00,Chamaedorea microspadix,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20721ANGIO,2022-03-03 21:18:04.46+00,2022-03-03 21:18:04.46+00,Chamaedorea monostachys,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20722ANGIO,2022-03-03 21:18:04.463+00,2022-03-03 21:18:04.463+00,Chamaedorea montana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20723ANGIO,2022-03-03 21:18:04.466+00,2022-03-03 21:18:04.466+00,Chamaedorea neurochlamys,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20724ANGIO,2022-03-03 21:18:04.469+00,2022-03-03 21:18:04.469+00,Chamaedorea nubium,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20725ANGIO,2022-03-03 21:18:04.473+00,2022-03-03 21:18:04.473+00,Chamaedorea oreophila,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20727ANGIO,2022-03-03 21:18:04.477+00,2022-03-03 21:18:04.477+00,Chamaedorea parvisecta,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20729ANGIO,2022-03-03 21:18:04.481+00,2022-03-03 21:18:04.481+00,Chamaedorea pochutlensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20730ANGIO,2022-03-03 21:18:04.489+00,2022-03-03 21:18:04.489+00,Chamaedorea pringlei,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20734ANGIO,2022-03-03 21:18:04.495+00,2022-03-03 21:18:04.495+00,Chamaedorea quezalteca,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20735ANGIO,2022-03-03 21:18:04.499+00,2022-03-03 21:18:04.499+00,Chamaedorea radicalis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20738ANGIO,2022-03-03 21:18:04.504+00,2022-03-03 21:18:04.504+00,Chamaedorea rigida,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
177_pendiente,2022-03-03 21:18:10.388+00,2022-03-03 21:18:10.388+00,Citrus maxima,Proyecto GEF,Agrobiodiversidad,Domesticada,,
20739ANGIO,2022-03-03 21:18:04.507+00,2022-03-03 21:18:04.507+00,Chamaedorea rojasiana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20740ANGIO,2022-03-03 21:18:04.511+00,2022-03-03 21:18:04.511+00,Chamaedorea sartorii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20742ANGIO,2022-03-03 21:18:04.515+00,2022-03-03 21:18:04.515+00,Chamaedorea schiedeana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20744ANGIO,2022-03-03 21:18:04.519+00,2022-03-03 21:18:04.519+00,Chamaedorea seifrizii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20745ANGIO,2022-03-03 21:18:04.523+00,2022-03-03 21:18:04.523+00,Chamaedorea simplex,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20746ANGIO,2022-03-03 21:18:04.529+00,2022-03-03 21:18:04.529+00,Chamaedorea stolonifera,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20749ANGIO,2022-03-03 21:18:04.533+00,2022-03-03 21:18:04.533+00,Chamaedorea tepejilote,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Semi-domesticada,,
20750ANGIO,2022-03-03 21:18:04.539+00,2022-03-03 21:18:04.539+00,Chamaedorea tuerckheimii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20754ANGIO,2022-03-03 21:18:04.543+00,2022-03-03 21:18:04.543+00,Chamaedorea whitelockiana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
20755ANGIO,2022-03-03 21:18:04.547+00,2022-03-03 21:18:04.547+00,Chamaedorea woodsoniana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26023ANGIO,2022-03-03 21:18:04.55+00,2022-03-03 21:18:04.55+00,Vanilla inodora,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26024ANGIO,2022-03-03 21:18:04.558+00,2022-03-03 21:18:04.558+00,Vanilla mexicana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26025ANGIO,2022-03-03 21:18:04.561+00,2022-03-03 21:18:04.561+00,Vanilla odorata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26027ANGIO,2022-03-03 21:18:04.565+00,2022-03-03 21:18:04.565+00,Vanilla planifolia,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26028ANGIO,2022-03-03 21:18:04.569+00,2022-03-03 21:18:04.569+00,Vanilla pompona,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26118ANGIO,2022-03-03 21:18:04.572+00,2022-03-03 21:18:04.572+00,Xanthosoma mexicanum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26124ANGIO,2022-03-03 21:18:04.579+00,2022-03-03 21:18:04.579+00,Xanthosoma robustum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Semi-domesticada,,
26126ANGIO,2022-03-03 21:18:04.582+00,2022-03-03 21:18:04.582+00,Xanthosoma sagittifolium,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Semi-domesticada,,
26127ANGIO,2022-03-03 21:18:04.586+00,2022-03-03 21:18:04.586+00,Xanthosoma violaceum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Semi-domesticada,,
26128ANGIO,2022-03-03 21:18:04.589+00,2022-03-03 21:18:04.589+00,Xanthosoma wendlandii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26129ANGIO,2022-03-03 21:18:04.594+00,2022-03-03 21:18:04.594+00,Xanthosoma yucatanense,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26353ANGIO,2022-03-03 21:18:04.597+00,2022-03-03 21:18:04.597+00,Chamaedorea oblongata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26460ANGIO,2022-03-03 21:18:04.601+00,2022-03-03 21:18:04.601+00,Fernaldia asperoglottis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26862ANGIO,2022-03-03 21:18:04.604+00,2022-03-03 21:18:04.604+00,Spondias mexicana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
26868ANGIO,2022-03-03 21:18:04.611+00,2022-03-03 21:18:04.611+00,Annona cherimola,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
26869ANGIO,2022-03-03 21:18:04.615+00,2022-03-03 21:18:04.615+00,Annona diversifolia,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
26870ANGIO,2022-03-03 21:18:04.619+00,2022-03-03 21:18:04.619+00,Annona glabra,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26871ANGIO,2022-03-03 21:18:04.622+00,2022-03-03 21:18:04.622+00,Annona longiflora,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26872ANGIO,2022-03-03 21:18:04.627+00,2022-03-03 21:18:04.627+00,Annona longipes,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26873ANGIO,2022-03-03 21:18:04.63+00,2022-03-03 21:18:04.63+00,Annona lutescens,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26874ANGIO,2022-03-03 21:18:04.634+00,2022-03-03 21:18:04.634+00,Annona muricata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
26875ANGIO,2022-03-03 21:18:04.637+00,2022-03-03 21:18:04.637+00,Annona palmeri,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
26876ANGIO,2022-03-03 21:18:04.64+00,2022-03-03 21:18:04.64+00,Annona purpurea,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Semi-domesticada,,
26877ANGIO,2022-03-03 21:18:04.643+00,2022-03-03 21:18:04.643+00,Annona reticulata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Semi-domesticada,,
26878ANGIO,2022-03-03 21:18:04.646+00,2022-03-03 21:18:04.646+00,Annona squamosa,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
