id,createdAt,updatedAt,taxon,estatus,id_valido,taxon_valido,referencia,categoria_agrobiodiversidad,es_parientesilvestre,es_domesticado,es_quelite,comentarios_revision,usuario
19337GIMNO,2023-02-20 05:00:22.009+00,2023-02-20 05:00:22.009+00,Pinus (Pinus) hartwegii,Aceptado/Válido,19337GIMNO,Pinus (Pinus) (Trifoliae) (Ponderosae) hartwegii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19338GIMNO,2023-02-20 05:00:22.097+00,2023-02-20 05:00:22.097+00,Pinus (Pinus) herrerae,Aceptado/Válido,19338GIMNO,Pinus (Pinus) (Trifoliae) (Australes) herrerae,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19340GIMNO,2023-02-20 05:00:22.18+00,2023-02-20 05:00:22.18+00,Pinus (Pinus) jaliscana,Aceptado/Válido,19340GIMNO,Pinus (Pinus) (Trifoliae) (Australes) jaliscana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19341GIMNO,2023-02-20 05:00:22.258+00,2023-02-20 05:00:22.258+00,Pinus (Pinus) jeffreyi,Aceptado/Válido,19341GIMNO,Pinus (Pinus) (Trifoliae) (Ponderosae) jeffreyi,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19343GIMNO,2023-02-20 05:00:22.329+00,2023-02-20 05:00:22.329+00,Pinus (Strobus) lambertiana,Aceptado/Válido,19343GIMNO,Pinus (Strobus) (Quinquefoliae) (Strobus) lambertiana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19345GIMNO,2023-02-20 05:00:22.405+00,2023-02-20 05:00:22.405+00,Pinus (Pinus) lawsonii,Aceptado/Válido,19345GIMNO,Pinus (Pinus) (Trifoliae) (Australes) lawsonii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19346GIMNO,2023-02-20 05:00:22.482+00,2023-02-20 05:00:22.482+00,Pinus (Pinus) lumholtzii,Aceptado/Válido,19346GIMNO,Pinus (Pinus) (Trifoliae) (Australes) lumholtzii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19348GIMNO,2023-02-20 05:00:22.559+00,2023-02-20 05:00:22.559+00,Pinus luzmariae,Aceptado/Válido,19348GIMNO,Pinus luzmariae,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19349GIMNO,2023-02-20 05:00:22.637+00,2023-02-20 05:00:22.637+00,Pinus (Strobus) maximartinezii,Aceptado/Válido,19349GIMNO,Pinus (Strobus) (Parrya) (Cembroides) maximartinezii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19350GIMNO,2023-02-20 05:00:22.713+00,2023-02-20 05:00:22.713+00,Pinus (Pinus) maximinoi,Aceptado/Válido,19350GIMNO,Pinus (Pinus) (Trifoliae) (Ponderosae) maximinoi,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19352GIMNO,2023-02-20 05:00:22.792+00,2023-02-20 05:00:22.792+00,Pinus (Strobus) monophylla,Aceptado/Válido,19352GIMNO,Pinus (Strobus) (Parrya) (Cembroides) monophylla,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19353GIMNO,2023-02-20 05:00:22.861+00,2023-02-20 05:00:22.861+00,Pinus (Pinus) montezumae,Aceptado/Válido,19353GIMNO,Pinus (Pinus) (Trifoliae) (Ponderosae) montezumae,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19354GIMNO,2023-02-20 05:00:22.946+00,2023-02-20 05:00:22.946+00,Pinus (Strobus) nelsonii,Aceptado/Válido,19354GIMNO,Pinus (Strobus) (Parrya) (Nelsoniae) nelsonii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19358GIMNO,2023-02-20 05:00:23.021+00,2023-02-20 05:00:23.021+00,Pinus (Pinus) oocarpa,Aceptado/Válido,19358GIMNO,Pinus (Pinus) (Trifoliae) (Australes) oocarpa,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19361GIMNO,2023-02-20 05:00:23.102+00,2023-02-20 05:00:23.102+00,Pinus (Strobus) pinceana,Aceptado/Válido,19361GIMNO,Pinus (Strobus) (Parrya) (Cembroides) pinceana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19362GIMNO,2023-02-20 05:00:23.179+00,2023-02-20 05:00:23.179+00,Pinus (Pinus) ponderosa,Aceptado/Válido,19362GIMNO,Pinus (Pinus) (Trifoliae) (Ponderosae) ponderosa,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19363GIMNO,2023-02-20 05:00:23.266+00,2023-02-20 05:00:23.266+00,Pinus (Pinus) praetermissa,Aceptado/Válido,19363GIMNO,Pinus (Pinus) (Trifoliae) (Australes) praetermissa,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19364GIMNO,2023-02-20 05:00:23.341+00,2023-02-20 05:00:23.341+00,Pinus (Pinus) pringlei,Aceptado/Válido,19364GIMNO,Pinus (Pinus) (Trifoliae) (Australes) pringlei,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19365GIMNO,2023-02-20 05:00:23.418+00,2023-02-20 05:00:23.418+00,Pinus (Strobus) quadrifolia,Aceptado/Válido,19365GIMNO,Pinus (Strobus) (Parrya) (Cembroides) quadrifolia,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19368GIMNO,2023-02-20 05:00:23.497+00,2023-02-20 05:00:23.497+00,Pinus (Strobus) remota,Aceptado/Válido,19368GIMNO,Pinus (Strobus) (Parrya) (Cembroides) remota,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19371GIMNO,2023-02-20 05:00:23.575+00,2023-02-20 05:00:23.575+00,Pinus (Strobus) rzedowskii,Aceptado/Válido,19371GIMNO,Pinus (Strobus) (Parrya) (Cembroides) rzedowskii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19371PECES,2023-02-20 05:00:23.648+00,2023-02-20 05:00:23.648+00,Kyphosus vaigiensis,Aceptado/Válido,19371PECES,Kyphosus vaigiensis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
19372GIMNO,2023-02-20 05:00:23.73+00,2023-02-20 05:00:23.73+00,Pinus strobiformis,Aceptado/Válido,19372GIMNO,Pinus strobiformis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19373GIMNO,2023-02-20 05:00:23.805+00,2023-02-20 05:00:23.805+00,Pinus (Strobus) strobus,Aceptado/Válido,19373GIMNO,Pinus (Strobus) (Quinquefoliae) (Strobus) strobus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19373PECES,2023-02-20 05:00:23.889+00,2023-02-20 05:00:23.889+00,Etrumeus sadina,Aceptado/Válido,19373PECES,Etrumeus sadina,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
19374GIMNO,2023-02-20 05:00:23.965+00,2023-02-20 05:00:23.965+00,Pinus (Pinus) tecunumanii,Aceptado/Válido,19374GIMNO,Pinus (Pinus) (Trifoliae) (Australes) tecunumanii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19376GIMNO,2023-02-20 05:00:24.047+00,2023-02-20 05:00:24.047+00,Pinus (Pinus) teocote,Aceptado/Válido,19376GIMNO,Pinus (Pinus) (Trifoliae) (Australes) teocote,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19376PECES,2023-02-20 05:00:24.129+00,2023-02-20 05:00:24.129+00,Deckertichthys aureolus,Aceptado/Válido,19376PECES,Deckertichthys aureolus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
19384GIMNO,2023-02-20 05:00:24.21+00,2023-02-20 05:00:24.21+00,Taxodium distichum,Aceptado/Válido,19384GIMNO,Taxodium distichum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19394GIMNO,2023-02-20 05:00:24.286+00,2023-02-20 05:00:24.286+00,Dioon spinulosum,Aceptado/Válido,19394GIMNO,Dioon spinulosum,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
193_pendiente,2023-02-20 05:00:24.358+00,2023-02-20 05:00:24.358+00,Daucus carota,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
20107PECES,2023-02-20 05:00:26.206+00,2023-02-20 05:00:26.206+00,Kyphosus azureus,Aceptado/Válido,20107PECES,Kyphosus azureus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
19405GIMNO,2023-02-20 05:00:24.437+00,2023-02-20 05:00:24.437+00,Taxodium mucronatum,Aceptado/Válido,19405GIMNO,Taxodium mucronatum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19408GIMNO,2023-02-20 05:00:24.51+00,2023-02-20 05:00:24.51+00,Pinus (Pinus) leiophylla,Aceptado/Válido,19408GIMNO,Pinus (Pinus) (Trifoliae) (Australes) leiophylla,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19409GIMNO,2023-02-20 05:00:24.589+00,2023-02-20 05:00:24.589+00,Pinus (Pinus) radiata,Aceptado/Válido,19409GIMNO,Pinus (Pinus) (Trifoliae) (Australes) radiata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
1940LEPID,2023-02-20 05:00:24.673+00,2023-02-20 05:00:24.673+00,Pachylia ficus,Aceptado/Válido,1940LEPID,Pachylia ficus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
19425HYMEN,2023-02-20 05:00:24.749+00,2023-02-20 05:00:24.749+00,Myrapetra,Aceptado/Válido,19425HYMEN,Myrapetra,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
19485COLEO,2023-02-20 05:00:24.824+00,2023-02-20 05:00:24.824+00,Passalus,Aceptado/Válido,19485COLEO,Passalus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
194_pendiente,2023-02-20 05:00:24.905+00,2023-02-20 05:00:24.905+00,Diospyros californica californica,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
19533GIMNO,2023-02-20 05:00:24.978+00,2023-02-20 05:00:24.978+00,Pinus (Pinus) muricata,Aceptado/Válido,19533GIMNO,Pinus (Pinus) (Trifoliae) (Australes) muricata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19534GIMNO,2023-02-20 05:00:25.049+00,2023-02-20 05:00:25.049+00,Pinus (Pinus) patula,Aceptado/Válido,19534GIMNO,Pinus (Pinus) (Trifoliae) (Australes) patula,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
19535GIMNO,2023-02-20 05:00:25.125+00,2023-02-20 05:00:25.125+00,Pinus (Pinus) pseudostrobus,Aceptado/Válido,19535GIMNO,Pinus (Pinus) (Trifoliae) (Ponderosae) pseudostrobus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
195_pendiente,2023-02-20 05:00:25.213+00,2023-02-20 05:00:25.213+00,Dysphania graveolens,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
19748ANGIO,2023-02-20 05:00:25.288+00,2023-02-20 05:00:25.288+00,Allium glandulosum,Aceptado/Válido,19748ANGIO,Allium glandulosum,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
19755ANGIO,2023-02-20 05:00:25.358+00,2023-02-20 05:00:25.358+00,Allium kunthii,Aceptado/Válido,19755ANGIO,Allium kunthii,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
197_pendiente,2023-02-20 05:00:25.505+00,2023-02-20 05:00:25.505+00,Eriobotrya japonica,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
19861ANGIO,2023-02-20 05:00:25.578+00,2023-02-20 05:00:25.578+00,Ananas comosus,Aceptado/Válido,19861ANGIO,Ananas comosus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
199_pendiente,2023-02-20 05:00:25.661+00,2023-02-20 05:00:25.661+00,Erythrina coralloides,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
19_pendiente,2023-02-20 05:00:25.741+00,2023-02-20 05:00:25.741+00,Hylocereus lemairei,,,,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
1_pendiente,2023-02-20 05:00:25.826+00,2023-02-20 05:00:25.826+00,Rumex acetosella angiocarpus,,,,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
20033PECES,2023-02-20 05:00:25.905+00,2023-02-20 05:00:25.905+00,Hyporthodus mystacinus,Aceptado/Válido,20033PECES,Hyporthodus mystacinus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
200_pendiente,2023-02-20 05:00:25.979+00,2023-02-20 05:00:25.979+00,Erythrina flabelliformis,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
20103ANGIO,2023-02-20 05:00:26.052+00,2023-02-20 05:00:26.052+00,Astrocaryum mexicanum,Aceptado/Válido,20103ANGIO,Astrocaryum mexicanum,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20104PECES,2023-02-20 05:00:26.131+00,2023-02-20 05:00:26.131+00,Salmo trutta,Aceptado/Válido,20104PECES,Salmo trutta,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20108PECES,2023-02-20 05:00:26.286+00,2023-02-20 05:00:26.286+00,Kyphosus ocyurus,Aceptado/Válido,20108PECES,Kyphosus ocyurus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20117ANGIO,2023-02-20 05:00:26.362+00,2023-02-20 05:00:26.362+00,Attalea cohune,Aceptado/Válido,20117ANGIO,Attalea cohune,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20142HEMIP,2023-02-20 05:00:26.44+00,2023-02-20 05:00:26.44+00,Thasus gigas,Aceptado/Válido,20142HEMIP,Thasus gigas,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
201_pendiente,2023-02-20 05:00:26.513+00,2023-02-20 05:00:26.513+00,Erythrina mexicana,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
20333HEMIP,2023-02-20 05:00:26.604+00,2023-02-20 05:00:26.604+00,Edessa mexicana,Aceptado/Válido,20333HEMIP,Edessa mexicana,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20334HEMIP,2023-02-20 05:00:26.677+00,2023-02-20 05:00:26.677+00,Edessa montezuma,Aceptado/Válido,20334HEMIP,Edessa montezuma,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20366HEMIP,2023-02-20 05:00:26.752+00,2023-02-20 05:00:26.752+00,Euschistus egglestoni,Aceptado/Válido,20366HEMIP,Euschistus egglestoni,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20369HEMIP,2023-02-20 05:00:26.833+00,2023-02-20 05:00:26.833+00,Euschistus lineatus,Aceptado/Válido,20369HEMIP,Euschistus lineatus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20382HEMIP,2023-02-20 05:00:26.907+00,2023-02-20 05:00:26.907+00,Euschistus strenuus,Aceptado/Válido,20382HEMIP,Euschistus strenuus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20384HEMIP,2023-02-20 05:00:26.995+00,2023-02-20 05:00:26.995+00,Euschistus sulcacitus,Aceptado/Válido,20384HEMIP,Euschistus sulcacitus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
203_pendiente,2023-02-20 05:00:27.065+00,2023-02-20 05:00:27.065+00,Euphorbia exstipulata exstipulata,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
20418HEMIP,2023-02-20 05:00:27.153+00,2023-02-20 05:00:27.153+00,Mormidea notulata,Aceptado/Válido,20418HEMIP,Mormidea notulata,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
2041PROT,2023-02-20 05:00:27.231+00,2023-02-20 05:00:27.231+00,Gracilaria blodgettii,Aceptado/Válido,2041PROT,Gracilaria blodgettii,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
20433ANGIO,2023-02-20 05:00:27.306+00,2023-02-20 05:00:27.306+00,Bromelia pinguin,Aceptado/Válido,20433ANGIO,Bromelia pinguin,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
204_pendiente,2023-02-20 05:00:27.379+00,2023-02-20 05:00:27.379+00,Fernaldia pandurata glabra,,,,CONABIO. 2018. Asegurando el futuro de la agricultura mundial frente al cambio climático conservando la diversidad genética de los ecosistemas tradicionales de México. Proyecto GEF 9380-Agrobiodiversidad Mexicana. https://www.thegef.org/projects-operations/projects/9380,Agrobiodiversidad,f,,,,listado-admin
